"name","address","latitude","longitude","link","price","health_color","isVegan","isVegetarian"
"New Golden Gate","66 Beach St",42.351124,-71.060465,"/restaurants/new-golden-gate/","$$$","green",0,1
"New Hong Kong","14 Tremont St",42.350599,-71.169145,"/restaurants/new-hong-kong/","$$","yellow",0,0
"New Jumbo Seafood Restaurant","5 Hudson St",42.350926,-71.060268,"/restaurants/jumbo-seafood-restaurant/","$$$","yellow",0,0
"New Shanghai Restaurant","21 Hudson St",42.350582,-71.060418,"/restaurants/new-shanghai-restaurant/","$$","red",0,0
"New Speedy Chen's","297 Main St",42.37775,-71.067109,"/restaurants/new-speedy-chens/","$$","red",0,0
"New York Fried Chicken &amp; Pizza","67 Washington St",42.343957,-71.143511,"/restaurants/new-york-fried-chicken-pizza/","$","yellow",0,0
"New York Pizza","224 Tremont St",42.351476,-71.06514,"/restaurants/new-york-pizza-2/","$$","yellow",0,0
"New York Pizza","435 Massachusetts Ave",42.340754,-71.082344,"/restaurants/new-york-pizza/","$$","yellow",0,0
"Newtowne Grille","1945 Massachusetts Ave",42.389896,-71.120497,"/restaurants/newtowne-grille/","$","red",0,0
"Newtowne Variety","98 Windsor St",42.363453,-71.09697,"/restaurants/newtowne-variety/","$","green",0,0
"Nico","417 Hanover St",42.365787,-71.05314,"/restaurants/nico/","$$$$","red",0,0
"Nicole's Pizza","639 Tremont St",42.342095,-71.075087,"/restaurants/nicoles-pizza/","$","yellow",0,0
"Nile Lounge","70 Brighton Ave",42.35264,-71.128761,"/restaurants/nile-lounge/","$","yellow",0,0
"Ninety Nine","29 Austin St",42.375239,-71.065156,"/restaurants/ninety-nine-2/","$$","yellow",0,0
"Nino's Pizza","79 Charles St",42.358407,-71.070867,"/restaurants/ninos-pizza/","$$","red",0,0
"Nix's Mate","89 Broad St",42.357526,-71.053093,"/restaurants/nixs-mate/","$$$$$","yellow",0,0
"No Name Restaurant","15 Fish Pier Rd",42.349484,-71.039807,"/restaurants/no-name-restaurant/","$$$","red",0,0
"No. 9 Park","9 Park St",42.357397,-71.063095,"/restaurants/no-9-park/","$$$$$","yellow",0,0
"Noir","1 Bennett St",42.372296,-71.122197,"/restaurants/noir/","$$","yellow",0,0
"Nonno's Pizza","252 Friend St",42.364518,-71.061285,"/restaurants/nonnos-pizza/","$$","yellow",0,0
"Noodle Barn","707 Centre St",42.311483,-71.114629,"/restaurants/noodle-barn/","$$$","yellow",0,0
"Noodle St","627 Commonwealth Ave",42.349296,-71.088951,"/restaurants/noodle-st/","$$","yellow",0,0
"North 26","26 North St",42.360829,-71.056341,"/restaurants/north-26/","$$$$$","green",0,0
"North Street Grille","229 North St",42.363624,-71.052815,"/restaurants/north-street-grille/","$$$$","yellow",0,0
"Nubar","16 Garden St",42.377301,-71.123176,"/restaurants/nubar/","$$$$","green",0,0
"Nud Pob","738 Commonwealth Ave",42.351955,-71.124358,"/restaurants/nud-pob/","$$","yellow",0,0
"Nunzio's Pizzeria","195 State Street",42.359513,-71.05322,"/restaurants/nunzios-pizzeria/","$","yellow",0,0
"O Ya","9 East St",42.351197,-71.056995,"/restaurants/o-ya/","$$$$$","yellow",0,0
"O! Deli","190 High St",42.356673,-71.052776,"/restaurants/o!-deli/","$","green",0,0
"O'Leary's Restaurant","1010 Beacon St",42.346025,-71.107284,"/restaurants/olearys-restaurant/","$$","yellow",0,0
"Oak Long Bar &amp; Kitchen","138 St James Ave",42.349263,-71.076357,"/restaurants/oak-long-bar-kitchen/","$$$$$","green",0,0
"Oakleaf Cakes","12 Westland Ave",42.343414,-71.086596,"/restaurants/oakleaf-cakes/","$","red",0,0
"Oceanaire","40 Court St",42.359178,-71.059402,"/restaurants/oceanaire/","$$$$$","yellow",0,0
"Odyssey Cruises","60 Rowes Wharf",42.357241,-71.049824,"/restaurants/odyssey-cruises/","$$$$$","yellow",0,0
"Off the Boat","26 Porter St",42.374588,-71.038367,"/restaurants/off-the-boat/","$$$$","yellow",0,0
"Oggi Gourmet","1350 Massachusetts Ave",42.373179,-71.118192,"/restaurants/pizzeria-oggi/","$$","yellow",0,0
"Oishii","612 Hammond St",42.324626,-71.164928,"/restaurants/oishii/","$$$$","red",0,0
"Oishii Boston","1166 Washington St",42.343229,-71.066641,"/restaurants/oishii-boston/","$$$$$","red",0,0
"Old Havana","349 Centre St",42.322663,-71.106748,"/restaurants/old-havana/","$$$","yellow",0,1
"Ole Mexican Grill","11 Springfield St",42.373947,-71.100696,"/restaurants/ole-mexican-grill/","$$$$","yellow",0,0
"Olea Cafe","195 Washington St",42.332132,-71.118096,"/restaurants/olea-cafe/","$$","green",0,0
"Oleana","134 Hampshire St",42.370647,-71.097271,"/restaurants/oleana/","$$$$","yellow",0,0
"Olecito","12 Springfield St",42.373947,-71.100696,"/restaurants/olecito/","$","red",0,0
"Olecito","6 Cypress St",42.334397,-71.123346,"/restaurants/olecito-3/","$","red",0,0
"Olga's Kafe","99 Summer St",42.353461,-71.057907,"/restaurants/olgas-kafe/","$","yellow",0,0
"Olive Cafe","43 Gore St",42.371741,-71.079831,"/restaurants/olive-cafe/","$","green",0,0
"Oliveira's","297 Chelsea St",42.376971,-71.030515,"/restaurants/oliveiras/","$$","yellow",0,0
"Oliveira's Steak House","22 Central Sq",42.375141,-71.038613,"/restaurants/oliveiras-steak-house/","$$$","red",0,0
"Oppa Sushi","185 Harvard Ave",42.350904,-71.131315,"/restaurants/oppa-sushi/","$$$","yellow",0,0
"Orange Leaf","145 TREMONT STREET",42.355267,-71.062848,"/restaurants/orange-leaf-2/","$","red",0,0
"Orange Leaf","256 Elm St",42.395574,-71.122153,"/restaurants/orange-leaf/","$","yellow",0,0
"Oriental Pearl","220 Washington St",42.33243,-71.118671,"/restaurants/village-cafe/","$$","yellow",0,0
"Orinoco","22 Harvard St",42.33388,-71.119029,"/restaurants/orinoco-2/","$$$","red",0,0
"Orinoco","56 JFK St",42.371853,-71.120712,"/restaurants/orinoco-3/","$$$","red",0,0
"Orinoco","477 Shawmut Ave",42.338764,-71.075995,"/restaurants/orinoco/","$$$","red",0,0
"Orleans","65 Holland St",42.398237,-71.123807,"/restaurants/orleans/","$$$$","yellow",0,0
"Osaka Japanese Sushi &amp; Steakhouse","14 Green St",42.343208,-71.121825,"/restaurants/osaka-japanese-sushi-steakhouse/","$$$$","red",0,0
"Ostra","1 Charles St",42.356354,-71.069278,"/restaurants/ostra/","$$$$$","yellow",0,0
"OSushi","1 Eliot St",42.372681,-71.121229,"/restaurants/osushi-2/","$$$","red",0,0
"Otto","888 Commonwealth Ave",42.350832,-71.115177,"/restaurants/otto-2/","$$","red",0,0
"Otto Pizza","1432 Massachusetts Ave",42.373436,-71.1194,"/restaurants/otto-pizza/","$$","red",0,0
"Otto Pizza","289 Harvard St",42.342761,-71.122158,"/restaurants/otto-pizza-2/","$$","red",0,0
"Our House East","52 Gainsborough St",42.341654,-71.087038,"/restaurants/our-house-east/","$$","yellow",0,0
"Out of the Blue","215 Elm St",42.393896,-71.121197,"/restaurants/out-of-the-blue/","$$$","yellow",0,0
"Owl Station","28 W Broadway",42.342586,-71.056803,"/restaurants/owl-station/","$$$","red",0,0
"Oxford Spa","102 Oxford St",42.382896,-71.116197,"/restaurants/oxford-spa/","$","green",0,0
"P.F. Chang's","800 Boylston St",42.348785,-71.082408,"/restaurants/pf-changs-3/","$$$","yellow",0,0
"Pad Thai Cafe","1116 Boylston St",42.34686,-71.089188,"/restaurants/pad-thai-cafe/","$$","green",0,0
"Padaria Brazil","125 Harvard Ave",42.352319,-71.132011,"/restaurants/padaria-brazil/","$","red",0,0
"Paddy O's","33 Union St",42.360924,-71.057355,"/restaurants/paddy-os/","$$$","yellow",0,0
"Pagliuca's","14 Parmenter St",42.363893,-71.055045,"/restaurants/pagliucas/","$$$$","yellow",0,0
"Palm Sugar Thai Cuisine","195 Elm St",42.393096,-71.120497,"/restaurants/palm-sugar-thai-cuisine/","$$","yellow",0,0
"Pan Roma","1026A Commonwealth Ave",42.351656,-71.121986,"/restaurants/pan-roma/","$$","green",0,0
"Panda Express","775 Commonwealth Ave",42.350686,-71.108994,"/restaurants/panda-express-3/","$","red",0,0
"Panda Express","800 Boylston St",42.350584,-71.089096,"/restaurants/panda-express/","$","red",0,0
"Panda Express","100 Harborside Dr",42.35745,-71.018565,"/restaurants/panda-express-2/","$","red",0,0
"Panelli's Pizza &amp; Parm","415 Harvard St",42.345372,-71.12705,"/restaurants/panellis-pizza-parm/","$$","red",0,0
"Panera Bread","200 High St",42.356778,-71.051941,"/restaurants/panera-bread/","$$","green",0,0
"Panera Bread","201 Brookline Ave",42.344213,-71.101938,"/restaurants/panera-bread-5/","$$","green",0,0
"Panera Bread","1288 Massachusetts Ave",42.372779,-71.116802,"/restaurants/panera-bread-8/","$$","green",0,0
"Panera Bread","888 Commonwealth Ave",42.349549,-71.087341,"/restaurants/panera-bread-3/","$$","green",0,0
"Panera Bread","299 Harvard St",42.342905,-71.122796,"/restaurants/panera-bread-2/","$$","green",0,0
"Panera Bread","450 Boylston St",42.351025,-71.073527,"/restaurants/panera-bread-6/","$$","green",0,0
"Panera Bread","289 Huntington Ave",42.341704,-71.086512,"/restaurants/panera-bread-4/","$$","green",0,0
"Panera Bread","5 White St",42.388684,-71.118833,"/restaurants/panera-bread-7/","$$","green",0,0
"Panera Bread","115 Stuart St",42.351231,-71.065283,"/restaurants/panera-bread-9/","$$","green",0,0
"Panera Bread","174 Alewife Brook Pkwy",42.391199,-71.14123,"/restaurants/panera-bread-10/","$$","green",0,0
"Panificio","144 Charles St",42.360084,-71.071107,"/restaurants/panificio/","$$$","green",0,0
"Panza","326 Hanover St",42.364648,-71.053953,"/restaurants/panza/","$$$","yellow",0,0
"Paolo's Trattoria","251 Main St",42.37696,-71.066441,"/restaurants/paolos-trattoria/","$$$$","red",0,0
"Papa Gino's","19 Austin St",42.375332,-71.06492,"/restaurants/papa-ginos/","$$","yellow",0,0
"Papa Razzi","159 Newbury St",42.3509,-71.078639,"/restaurants/papa-razzi-2/","$$$","yellow",0,0
"Papa's Roast Beef &amp; Pizza","55 Causeway St",42.364355,-71.062996,"/restaurants/papas-roast-beef-pizza/","$$","yellow",0,0
"Papagayo","15 West St",42.354652,-71.062215,"/restaurants/papagayo-3/","$$$","red",0,0
"Papagayo","283 Summer St",42.349877,-71.049667,"/restaurants/papagayo/","$$$","red",0,0
"Papagayo","1 Chelsea St",42.371335,-71.061418,"/restaurants/papagayo-2/","$$$","red",0,0
"Paradise Bakery &amp; Cafe","800 Boylston St",42.348785,-71.082408,"/restaurants/paradise-bakery-cafe/","$","green",0,0
"Paris Baguette","581 Massachusetts Ave",42.364988,-71.102649,"/restaurants/paris-baguette/","$$","yellow",0,0
"Paris Creperie","278 Harvard St",42.342194,-71.121542,"/restaurants/paris-creperie/","$$","yellow",0,0
"Parish Cafe","361 Boylston St",42.351673,-71.071435,"/restaurants/parish-cafe/","$$$","green",0,1
"Parish Cafe","493 Massachusetts Ave",42.339504,-71.080853,"/restaurants/parish-cafe-2/","$$$","green",0,1
"Park","59 JFK St",42.371574,-71.120996,"/restaurants/park/","$$$","yellow",0,0
"Park Square Cafe","31 St James Ave",42.350733,-71.071618,"/restaurants/park-square-cafe/","$","green",0,0
"Parker's Restaurant","60 School St",42.357981,-71.060173,"/restaurants/parkers-restaurant/","$$$$$","yellow",0,0
"Parla","230 Hanover St",42.363245,-71.055233,"/restaurants/parla/","$$$$","yellow",0,0
"Parlor Sports","1 Beacon St",42.374562,-71.101446,"/restaurants/parlor-sports/","$$","yellow",0,0
"Parris","Quincy Market Building",42.36017,-71.056155,"/restaurants/parris/","$$$","red",0,0
"Party Favors","1356 Beacon St",42.341697,-71.122756,"/restaurants/party-favors/","$","yellow",0,0
"Passage to India","1900 Massachusetts Ave",42.388296,-71.119497,"/restaurants/passage-to-india/","$$","yellow",0,0
"Pasta Beach","30 Rowes Wharf",42.357101,-71.050362,"/restaurants/pasta-beach/","$$$","yellow",0,0
"Pasta Pot","Location Varies",42.345831,-71.082223,"/restaurants/pasta-pot/","$$","yellow",0,0
"Pastoral","345 Congress St",42.350572,-71.048798,"/restaurants/pastoral/","$$$$","yellow",0,0
"Patron's Mexican Kitchen &amp; Watering Hole","138 Brighton Ave",42.352897,-71.131131,"/restaurants/patrons-mexican-kitchen-watering-hole/","$$$","yellow",0,0
"Patty Chen's Dumpling Room","907 Main St",42.363633,-71.09949,"/restaurants/patty-chens-dumpling-room/","$$","red",0,0
"Pauli's","65 Salem St",42.363205,-71.056102,"/restaurants/paulis/","$$","green",0,0
"Pavement Coffee House","286 Newbury St",42.34894,-71.084492,"/restaurants/pavement-coffee-house/","$","yellow",0,0
"Pavement Coffeehouse","736 Commonwealth Ave",42.350096,-71.106968,"/restaurants/pavement-coffeehouse-2/","$","red",0,0
"Pavement Coffeehouse","1096 Boylston St",42.347247,-71.088611,"/restaurants/pavement-coffeehouse/","$","yellow",0,0
"Pavement Coffeehouse","44 Gainsborough St",42.341724,-71.086995,"/restaurants/pavement-coffeehouse-3/","$","red",0,0
"Pavia","82 Water St",42.357713,-71.055948,"/restaurants/pavia/","$","green",0,0
"Peach Farm","4 Tyler St",42.351134,-71.060823,"/restaurants/peach-farm/","$$","red",0,0
"Pedro's Tacos","55 Bromfield St",42.356951,-71.060835,"/restaurants/pedros-tacos/","$","red",0,0
"Peet's Coffee &amp; Tea","285 Harvard St",42.342642,-71.122214,"/restaurants/peets-coffee-tea/","$","red",0,0
"Peet's Coffee &amp; Tea","1175 Tremont St",42.334982,-71.088933,"/restaurants/peets-coffee-tea-4/","$","red",0,0
"Peet's Coffee &amp; Tea","100 Mount Auburn St",42.372663,-71.120697,"/restaurants/peets-coffee-tea-2/","$","red",0,0
"Peet's Coffee &amp; Tea","625 Huntington Ave",42.335917,-71.100438,"/restaurants/peets-coffee-tea-5/","$","red",0,0
"Pellino's Ristorante","2 Prince St",42.36403,-71.053623,"/restaurants/pellinos-ristorante/","$$$$$","yellow",0,0
"Penang","685 Washington St",42.35139,-71.06311,"/restaurants/penang/","$$","yellow",0,0
"Penguin Pizza","735 Huntington Ave",42.333977,-71.105316,"/restaurants/penguin-pizza/","$$","yellow",0,0
"Pennypackers","Location Varies",42.345193,-71.03204,"/restaurants/pennypackers/","$$","yellow",0,0
"People's Republik","876\u002D878 Massachusetts Ave",42.367754,-71.107718,"/restaurants/peoples-republik/","$$","yellow",0,0
"Pepper Sky's","20 Pearl St",42.364382,-71.103211,"/restaurants/pepper-skys/","$$","yellow",0,0
"Petit Robert Bistro","480 Columbus Ave",42.343045,-71.078868,"/restaurants/petit-robert-bistro-2/","$$$$","yellow",0,0
"Petit Robert Bistro","468 Commonwealth Ave",42.348797,-71.093355,"/restaurants/petit-robert-bistro/","$$$$","yellow",0,0
"Petit Robert Central","101 Arch St",42.354895,-71.059385,"/restaurants/petit-robert-central/","$$$","red",0,0
"Petsi Pies","31 Putnam Ave",42.369072,-71.113596,"/restaurants/petsi-pies/","$","yellow",0,0
"Petsi Pies","594 Cambridge St",42.371676,-71.086373,"/restaurants/petsi-pies-2/","$$","yellow",0,0
"PF Chang's","100 Cambridgeside Pl",42.368148,-71.076147,"/restaurants/pf-changs-2/","$$$","yellow",0,0
"Pho 'N Rice","289 Beacon St",42.383597,-71.112755,"/restaurants/pho-n-rice/","$$","green",0,1
"Pho and I","267 Huntington Ave",42.342112,-71.085815,"/restaurants/pho-and-i/","$$","red",0,0
"Pho Basil","177A Massachusetts Ave",42.346123,-71.087376,"/restaurants/pho-basil/","$$","green",0,0
"Pho Hoa (CLOSED)","17 Beach St",42.351382,-71.061921,"/restaurants/pho-hoa/","$","red",0,0
"Pho House","1790 Massachusetts Ave",42.385937,-71.119626,"/restaurants/pho-house-2/","$$","yellow",0,0
"Pho Lemongrass","239 Harvard St",42.340997,-71.121096,"/restaurants/pho-lemongrass/","$$$","yellow",0,0
"Pho Pasteur","682 Washington St",42.351558,-71.063047,"/restaurants/pho-pasteur/","$$","green",0,1
"Pho Viet","1095 Commonwealth Ave",42.352156,-71.124966,"/restaurants/pho-viet/","$","yellow",0,0
"Phoenix Landing","512 Massachusetts Ave",42.364319,-71.101985,"/restaurants/phoenix-landing/","$","green",0,0
"Piadina Cafe &amp; Coffee Bar","75 State St",42.358902,-71.055325,"/restaurants/piadina-cafe-coffee-bar/","$$","green",0,0
"Piattini","226 Newbury St",42.349875,-71.081719,"/restaurants/piattini/","$$$$","yellow",0,0
"Piattini Cafe &amp; Gelateria","224 Newbury St",42.3499,-71.081622,"/restaurants/piattini-gelataria-cafe/","$","green",0,0
"Pic A Pasta Of Brighton","600 Washington St",42.350437,-71.167463,"/restaurants/pic-a-pasta-of-brighton/","$","yellow",0,0
"Picante Mexican Grill","735 Massachusetts Ave",42.366223,-71.105292,"/restaurants/picante-mexican-grill/","$$","yellow",0,0
"Picco","513 Tremont St",42.34504,-71.070296,"/restaurants/picco/","$$$","yellow",0,0
"Piccolo Nido","257 North St",42.363797,-71.052295,"/restaurants/piccolo-nido/","$$$$","yellow",0,0
"Piccolo Panini","1 Faneuil Hall Market Pl",42.359679,-71.055903,"/restaurants/piccolo-panini/","$$","green",0,0
"Pier 6","1 8th St",42.37332,-71.05022,"/restaurants/pier-6/","$$$$","yellow",0,0
"Pierrot Bistrot Francais","272 Cambridge St",42.361297,-71.068195,"/restaurants/pierrot-bistrot-francais/","$$$$","yellow",0,0
"Pikaichi","1 Brighton Ave",42.35236,-71.125317,"/restaurants/pikaichi/","$$","yellow",0,0
"Pinkberry","1380 Massachusetts Ave",42.373373,-71.119168,"/restaurants/pinkberry-2/","$","red",0,0
"Pinkberry","800 Boylston St",42.348785,-71.082408,"/restaurants/pinkberry-3/","$","red",0,0
"Pinkberry","288 Newbury St",42.348929,-71.084522,"/restaurants/pinkberry/","$","red",0,0
"Pinkberry","300 Terminal C",42.366639,-71.016088,"/restaurants/pinkberry-6/","$","red",0,0
"Pinkberry","700 Atlantic Ave",42.35214,-71.055043,"/restaurants/pinkberry-4/","$","red",0,0
"Pinkberry","49 Boylston St",42.321789,-71.1706,"/restaurants/pinkberry-5/","$","red",0,0
"Pinkberry","285 Hanover St",42.363734,-71.054514,"/restaurants/pinkberry-8/","$","red",0,0
"Pinkberry","775 Commonwealth Ave",42.350686,-71.108994,"/restaurants/pinkberry-7/","$","red",0,0
"Pino's Pizza","1920 Beacon St",42.336252,-71.149084,"/restaurants/pinos-pizza/","$$","red",0,0
"Pinocchio's","74 Winthrop St",42.372035,-71.120459,"/restaurants/pinocchios/","$","red",0,0
"Piperi Mediterranean Grill","1 Beacon St",42.358496,-71.060768,"/restaurants/piperi-mediterranean-grill/","$","yellow",0,0
"Pita Kabob","2 Avenue de Lafayette",42.353497,-71.062595,"/restaurants/pita-kabob/","$$","yellow",0,0
"Pizza Days","111 Brighton Ave",42.352862,-71.130963,"/restaurants/pizza-days/","$","yellow",0,0
"Pizza Etc","2 Tremont St",42.358138,-71.060726,"/restaurants/pizza-etc/","$$","yellow",0,0
"Pizza Palace","222 Somerville Ave",42.378296,-71.091896,"/restaurants/pizza-palace/","$","yellow",0,0
"Pizza Shuttle","239 Meridian St",42.376076,-71.039185,"/restaurants/pizza-shuttle/","$","yellow",0,0
"Pizzanini","60 Washington St",42.343597,-71.142897,"/restaurants/pizzanini/","$$","yellow",0,0
"Pizzatalia","618 Shawmut Ave",42.334388,-71.082144,"/restaurants/pizzatalia/","$","yellow",0,0
"Pizzeria Dante","1398 Beacon St",42.341397,-71.12513,"/restaurants/pizzeria-dante/","$$","yellow",0,0
"Pizzeria Regina","700 Atlantic Ave",42.351194,-71.056188,"/restaurants/pizzeria-regina/","$$","red",0,0
"Pizzeria Regina","11 Thacher St",42.365497,-71.056995,"/restaurants/pizzeria-regina-3/","$$","red",0,0
"Pizzeria Regina","1330 Boylston St",42.343923,-71.099117,"/restaurants/pizzeria-regina-6/","$","green",0,0
"Pizzeria Regina","1 Faneuil Hall Marketplace",42.360542,-71.055193,"/restaurants/pizzeria-regina-2/","$$","red",0,0
"Pizzeria Regina","353 Cambridge St",42.356045,-71.132593,"/restaurants/pizzeria-regina-5/","$$","red",0,0
"Pizzeria Regina","800 Boylston St",42.348785,-71.082408,"/restaurants/pizzeria-regina-4/","$$","red",0,0
"Pizzeria Rico","32 Bromfield St",42.356693,-71.060468,"/restaurants/pizzeria-rico/","$$","yellow",0,0
"PJ Ryan's","239 Holland St",42.402724,-71.126811,"/restaurants/pj-ryans/","$","yellow",0,0
"Plaza Catering &amp; Deli","2 Center Plaza",42.357829,-71.059716,"/restaurants/plaza-catering-deli/","$","green",0,0
"Poe's Kitchen at the Rattlesnake","384 Boylston St",42.351503,-71.072166,"/restaurants/the-rattlesnake-bar-grill/","$$$$","yellow",0,0
"Pollo Campero","188 Border St",42.374784,-71.039913,"/restaurants/pollo-campero/","$$","red",0,0
"Pollo Doreno","309 Bennington St",42.378866,-71.027786,"/restaurants/pollo-doreno/","$$","red",0,0
"Pollos A La Brasa El Chalan","405 Chelsea St",42.380864,-71.026216,"/restaurants/pollos-a-la-brasa-el-chalan/","$$$","red",0,0
