"name","address","latitude","longitude","link","price","health_color","special_diet"
"Mulan","228 Broadway",42.3667,-71.0946,"/restaurants/mulan/","$$$","red","  "
"Mulligans","83 Canal St",42.3643,-71.0597,"/restaurants/mulligans/","$","green","  "
"Muqueca","1008 Cambridge St",42.3726,-71.0939,"/restaurants/muqueca-restaurant/","$$$","yellow","  "
"My Cousin's Place","396 Hanover St",42.366,-71.053,"/restaurants/my-cousins-place/","$","green","  "
"My Thai Vegan Cafe","3 Beach St",42.3516,-71.0629,"/restaurants/my-thai-vegan-cafe/","$$$","green","vegan vegetarian-friendly "
"Myers + Chang","1145 Washington St",42.3438,-71.0661,"/restaurants/myers-+-chang/","$$$","green"," vegetarian-friendly gluten-free"
"Myung Dong 1st Avenue","90 Harvard Ave",42.3533,-71.132,"/restaurants/myung-dong-1st-avenue/","$$$","red","  "
"Nan Ling","179 Massachusetts Ave",42.346,-71.0873,"/restaurants/nan-ling/","$$","red","  "
"Natalie's Pizza","1312 Commonwealth Ave",42.3483,-71.1347,"/restaurants/natalies-pizza/","$","yellow","  "
"Navy Yard","1 6th St",42.3749,-71.0547,"/restaurants/navy-yard/","$$$","yellow","  "
"Nebo","520 Atlantic Ave",42.3539,-71.0531,"/restaurants/nebo/","$$$","yellow","  gluten-free"
"Ned Devine's","1 Faneuil Hall Marketplace",42.3601,-71.054,"/restaurants/ned-devines/","$$$","yellow","  "
"Neighborhoods Coffee & Crepes","96 Peterborough St",42.3431,-71.0993,"/restaurants/neighborhoods-coffee-crepes/","$","yellow","  "
"Neptune Oyster","63 Salem St",42.3633,-71.0563,"/restaurants/neptune-oyster/","$$$$$","yellow","  "
"New American Cafe","465 Huntington Ave",42.332,-71.1016,"/restaurants/new-american-cafe/","$$$$","yellow","  "
"New Dong Khanh","83 Harrison Ave",42.3508,-71.0617,"/restaurants/new-dong-khanh/","$","yellow","  "
"New England Soup Factory","2 Brookline Pl",42.3355,-71.111,"/restaurants/new-england-soup-factory/","$$","green","  "
"New Golden Gate","66 Beach St",42.3511,-71.0605,"/restaurants/new-golden-gate/","$$$","green"," vegetarian-friendly "
"New Hong Kong","14 Tremont St",42.3506,-71.1691,"/restaurants/new-hong-kong/","$$","red","  "
"New Jumbo Seafood Restaurant","5 Hudson St",42.3509,-71.0603,"/restaurants/jumbo-seafood-restaurant/","$$$","yellow","  "
"New Shanghai Restaurant","21 Hudson St",42.3506,-71.0604,"/restaurants/new-shanghai-restaurant/","$$","red","  "
"New Speedy Chen's","297 Main St",42.3778,-71.0671,"/restaurants/new-speedy-chens/","$$","red","  "
"New York Fried Chicken & Pizza","67 Washington St",42.344,-71.1435,"/restaurants/new-york-fried-chicken-pizza/","$","yellow","  "
"New York Pizza","435 Massachusetts Ave",42.3408,-71.0823,"/restaurants/new-york-pizza/","$$","red","  "
"New York Pizza","224 Tremont St",42.3515,-71.0651,"/restaurants/new-york-pizza-2/","$$","red","  "
"Newtowne Grille","1945 Massachusetts Ave",42.3899,-71.1205,"/restaurants/newtowne-grille/","$","red","  "
"Newtowne Variety","98 Windsor St",42.3635,-71.097,"/restaurants/newtowne-variety/","$","green","  "
"Nico","417 Hanover St",42.3658,-71.0531,"/restaurants/nico/","$$$$","red","  "
"Nicole's Pizza","639 Tremont St",42.3421,-71.0751,"/restaurants/nicoles-pizza/","$","yellow","  "
"Nile Lounge","70 Brighton Ave",42.3526,-71.1288,"/restaurants/nile-lounge/","$","yellow","  "
"Ninety Nine","29 Austin St",42.3752,-71.0652,"/restaurants/ninety-nine-2/","$$","yellow","  "
"Nino's Pizza","79 Charles St",42.3584,-71.0709,"/restaurants/ninos-pizza/","$$","yellow","  "
"Nix's Mate","89 Broad St",42.3575,-71.0531,"/restaurants/nixs-mate/","$$$$$","yellow","  "
"No Name Restaurant","15 Fish Pier Rd",42.3495,-71.0398,"/restaurants/no-name-restaurant/","$$$","yellow","  "
"No. 9 Park","9 Park St",42.3574,-71.0631,"/restaurants/no-9-park/","$$$$$","yellow","  "
"Noir","1 Bennett St",42.3723,-71.1222,"/restaurants/noir/","$$","yellow","  "
"Nonno's Pizza","252 Friend St",42.3645,-71.0613,"/restaurants/nonnos-pizza/","$$","green","  "
"Noodle Barn","707 Centre St",42.3115,-71.1146,"/restaurants/noodle-barn/","$$$","red","  "
"Noodle St","627 Commonwealth Ave",42.3493,-71.089,"/restaurants/noodle-st/","$$","yellow","  "
"North 26","26 North St",42.3608,-71.0563,"/restaurants/north-26/","$$$$$","green","  "
"North Street Grille","229 North St",42.3636,-71.0528,"/restaurants/north-street-grille/","$$$$","yellow","  "
"Nubar","16 Garden St",42.3773,-71.1232,"/restaurants/nubar/","$$$$","yellow","  "
"Nud Pob","738 Commonwealth Ave",42.352,-71.1244,"/restaurants/nud-pob/","$$","red","  "
"Nunzio's Pizzeria","195 State Street",42.3595,-71.0532,"/restaurants/nunzios-pizzeria/","$","yellow","  "
"O Ya","9 East St",42.3512,-71.057,"/restaurants/o-ya/","$$$$$","yellow","  "
"O! Deli","190 High St",42.3567,-71.0528,"/restaurants/o!-deli/","$","yellow","  "
"O'Leary's Restaurant","1010 Beacon St",42.346,-71.1073,"/restaurants/olearys-restaurant/","$$","yellow","  "
"Oak Long Bar & Kitchen","138 St James Ave",42.3493,-71.0764,"/restaurants/oak-long-bar-kitchen/","$$$$$","green","  "
"Oakleaf Cakes","12 Westland Ave",42.3434,-71.0866,"/restaurants/oakleaf-cakes/","$","red","  "
"Oceanaire","40 Court St",42.3592,-71.0594,"/restaurants/oceanaire/","$$$$$","yellow","  "
"Odyssey Cruises","60 Rowes Wharf",42.3572,-71.0498,"/restaurants/odyssey-cruises/","$$$$$","yellow","  "
"Off the Boat","26 Porter St",42.3746,-71.0384,"/restaurants/off-the-boat/","$$$$","red","  "
"Oggi Gourmet","1350 Massachusetts Ave",42.3732,-71.1182,"/restaurants/pizzeria-oggi/","$$","green","  "
"Oishii","612 Hammond St",42.3246,-71.1649,"/restaurants/oishii/","$$$$","yellow","  "
"Oishii Boston","1166 Washington St",42.3432,-71.0666,"/restaurants/oishii-boston/","$$$$$","red","  "
"Old Havana","349 Centre St",42.3227,-71.1068,"/restaurants/old-havana/","$$$","yellow"," vegetarian-friendly "
"Ole Mexican Grill","11 Springfield St",42.3739,-71.1007,"/restaurants/ole-mexican-grill/","$$$$","yellow","  "
"Olea Cafe","195 Washington St",42.3321,-71.1181,"/restaurants/olea-cafe/","$$","green","  "
"Oleana","134 Hampshire St",42.3706,-71.0973,"/restaurants/oleana/","$$$$","yellow","  "
"Olecito","6 Cypress St",42.3344,-71.1233,"/restaurants/olecito-3/","$","red","  "
"Olecito","12 Springfield St",42.3739,-71.1007,"/restaurants/olecito/","$","red","  "
"Olga's Kafe","99 Summer St",42.3535,-71.0579,"/restaurants/olgas-kafe/","$","yellow","  "
"Olive Cafe","43 Gore St",42.3717,-71.0798,"/restaurants/olive-cafe/","$","green","  "
"Oliveira's","297 Chelsea St",42.377,-71.0305,"/restaurants/oliveiras/","$$","yellow","  "
"Oliveira's Steak House","22 Central Sq",42.3751,-71.0386,"/restaurants/oliveiras-steak-house/","$$$","yellow","  "
"Oppa Sushi","185 Harvard Ave",42.3509,-71.1313,"/restaurants/oppa-sushi/","$$$","yellow","  "
"Orange Leaf","256 Elm St",42.3956,-71.1222,"/restaurants/orange-leaf/","$","yellow","  "
"Orange Leaf","145 TREMONT STREET",42.3553,-71.0629,"/restaurants/orange-leaf-2/","$","red","  "
"Oriental Pearl","220 Washington St",42.3324,-71.1187,"/restaurants/village-cafe/","$$","red","  "
"Orinoco","22 Harvard St",42.3339,-71.119,"/restaurants/orinoco-2/","$$$","red","  "
"Orinoco","56 JFK St",42.3719,-71.1207,"/restaurants/orinoco-3/","$$$","red","  "
"Orinoco","477 Shawmut Ave",42.3388,-71.076,"/restaurants/orinoco/","$$$","red","  "
"Orleans","65 Holland St",42.3982,-71.1238,"/restaurants/orleans/","$$$$","yellow","  "
"Osaka Japanese Sushi & Steakhouse","14 Green St",42.3432,-71.1218,"/restaurants/osaka-japanese-sushi-steakhouse/","$$$$","yellow","  "
"Ostra","1 Charles St",42.3564,-71.0693,"/restaurants/ostra/","$$$$$","yellow","  "
"OSushi","1 Eliot St",42.3727,-71.1212,"/restaurants/osushi-2/","$$$","yellow","  "
"Otto","888 Commonwealth Ave",42.3508,-71.1152,"/restaurants/otto-2/","$$","red","  "
"Otto Pizza","1432 Massachusetts Ave",42.3734,-71.1194,"/restaurants/otto-pizza/","$$","red","  "
"Otto Pizza","289 Harvard St",42.3428,-71.1222,"/restaurants/otto-pizza-2/","$$","red","  "
"Our House East","52 Gainsborough St",42.3417,-71.087,"/restaurants/our-house-east/","$$","yellow","  "
"Out of the Blue","215 Elm St",42.3939,-71.1212,"/restaurants/out-of-the-blue/","$$$","yellow","  "
"Owl Station","28 W Broadway",42.3426,-71.0568,"/restaurants/owl-station/","$$$","red","  "
"Oxford Spa","102 Oxford St",42.3829,-71.1162,"/restaurants/oxford-spa/","$","green","  "
"P.F. Chang's","800 Boylston St",42.3488,-71.0824,"/restaurants/pf-changs-3/","$$$","yellow","  gluten-free"
"Pad Thai Cafe","1116 Boylston St",42.3469,-71.0892,"/restaurants/pad-thai-cafe/","$$","yellow","  "
"Padaria Brazil","125 Harvard Ave",42.3523,-71.132,"/restaurants/padaria-brazil/","$","red","  "
"Paddy O's","33 Union St",42.3609,-71.0574,"/restaurants/paddy-os/","$$$","yellow","  "
"Pagliuca's","14 Parmenter St",42.3639,-71.055,"/restaurants/pagliucas/","$$$$","yellow","  "
"Palm Sugar Thai Cuisine","195 Elm St",42.3931,-71.1205,"/restaurants/palm-sugar-thai-cuisine/","$$","yellow","  "
"Pan Roma","1026A Commonwealth Ave",42.3517,-71.122,"/restaurants/pan-roma/","$$","green","  "
"Panda Express","775 Commonwealth Ave",42.3507,-71.109,"/restaurants/panda-express-3/","$","red","  "
"Panda Express","800 Boylston St",42.3506,-71.0891,"/restaurants/panda-express/","$","red","  "
"Panda Express","100 Harborside Dr",42.3574,-71.0186,"/restaurants/panda-express-2/","$","red","  "
"Panelli's Pizza & Parm","415 Harvard St",42.3454,-71.1271,"/restaurants/panellis-pizza-parm/","$$","yellow","  "
"Panera Bread","289 Huntington Ave",42.3417,-71.0865,"/restaurants/panera-bread-4/","$$","green","  "
"Panera Bread","201 Brookline Ave",42.3442,-71.1019,"/restaurants/panera-bread-5/","$$","green","  "
"Panera Bread","1288 Massachusetts Ave",42.3728,-71.1168,"/restaurants/panera-bread-8/","$$","green","  "
"Panera Bread","200 High St",42.3568,-71.0519,"/restaurants/panera-bread/","$$","green","  "
"Panera Bread","888 Commonwealth Ave",42.3495,-71.0873,"/restaurants/panera-bread-3/","$$","green","  "
"Panera Bread","299 Harvard St",42.3429,-71.1228,"/restaurants/panera-bread-2/","$$","green","  "
"Panera Bread","115 Stuart St",42.3512,-71.0653,"/restaurants/panera-bread-9/","$$","green","  "
"Panera Bread","174 Alewife Brook Pkwy",42.3912,-71.1412,"/restaurants/panera-bread-10/","$$","green","  "
"Panera Bread","450 Boylston St",42.351,-71.0735,"/restaurants/panera-bread-6/","$$","green","  "
"Panera Bread","5 White St",42.3887,-71.1188,"/restaurants/panera-bread-7/","$$","green","  "
"Panificio","144 Charles St",42.3601,-71.0711,"/restaurants/panificio/","$$$","yellow","  "
"Panza","326 Hanover St",42.3646,-71.054,"/restaurants/panza/","$$$","red","  "
"Paolo's Trattoria","251 Main St",42.377,-71.0664,"/restaurants/paolos-trattoria/","$$$$","red","  "
"Papa Gino's","19 Austin St",42.3753,-71.0649,"/restaurants/papa-ginos/","$$","yellow","  "
"Papa Razzi","159 Newbury St",42.3509,-71.0786,"/restaurants/papa-razzi-2/","$$$","yellow","  "
"Papa's Roast Beef & Pizza","55 Causeway St",42.3644,-71.063,"/restaurants/papas-roast-beef-pizza/","$$","green","  "
"Papagayo","15 West St",42.3547,-71.0622,"/restaurants/papagayo-3/","$$$","red","  "
"Papagayo","283 Summer St",42.3499,-71.0497,"/restaurants/papagayo/","$$$","red","  "
"Papagayo","1 Chelsea St",42.3713,-71.0614,"/restaurants/papagayo-2/","$$$","red","  "
"Paradise Bakery & Cafe","800 Boylston St",42.3488,-71.0824,"/restaurants/paradise-bakery-cafe/","$","green","  "
"Paris Baguette","581 Massachusetts Ave",42.365,-71.1026,"/restaurants/paris-baguette/","$$","green","  "
"Paris Creperie","278 Harvard St",42.3422,-71.1215,"/restaurants/paris-creperie/","$$","yellow","  "
"Parish Cafe","361 Boylston St",42.3517,-71.0714,"/restaurants/parish-cafe/","$$$","green"," vegetarian-friendly "
"Parish Cafe","493 Massachusetts Ave",42.3395,-71.0809,"/restaurants/parish-cafe-2/","$$$","green"," vegetarian-friendly "
"Park","59 JFK St",42.3716,-71.121,"/restaurants/park/","$$$","yellow","  "
"Park Square Cafe","31 St James Ave",42.3507,-71.0716,"/restaurants/park-square-cafe/","$","green","  "
"Parker's Restaurant","60 School St",42.358,-71.0602,"/restaurants/parkers-restaurant/","$$$$$","yellow","  "
"Parla","230 Hanover St",42.3632,-71.0552,"/restaurants/parla/","$$$$","yellow","  "
"Parlor Sports","1 Beacon St",42.3746,-71.1014,"/restaurants/parlor-sports/","$$","yellow","  "
"Parris","Quincy Market Building",42.3602,-71.0562,"/restaurants/parris/","$$$","yellow","  "
"Party Favors","1356 Beacon St",42.3417,-71.1228,"/restaurants/party-favors/","$","yellow","  "
"Passage to India","1900 Massachusetts Ave",42.3883,-71.1195,"/restaurants/passage-to-india/","$$","green","  "
"Pasta Beach","30 Rowes Wharf",42.3571,-71.0504,"/restaurants/pasta-beach/","$$$","red","  "
"Pasta Pot","Location Varies",42.3458,-71.0822,"/restaurants/pasta-pot/","$$","yellow","  "
"Pastoral","345 Congress St",42.3506,-71.0488,"/restaurants/pastoral/","$$$$","yellow","  "
"Patron's Mexican Kitchen & Watering Hole","138 Brighton Ave",42.3529,-71.1311,"/restaurants/patrons-mexican-kitchen-watering-hole/","$$$","yellow","  "
"Patty Chen's Dumpling Room","907 Main St",42.3636,-71.0995,"/restaurants/patty-chens-dumpling-room/","$$","red","  "
"Pauli's","65 Salem St",42.3632,-71.0561,"/restaurants/paulis/","$$","green","  "
"Pavement Coffee House","286 Newbury St",42.3489,-71.0845,"/restaurants/pavement-coffee-house/","$","yellow","  "
"Pavement Coffeehouse","736 Commonwealth Ave",42.3501,-71.107,"/restaurants/pavement-coffeehouse-2/","$","red","  "
"Pavement Coffeehouse","44 Gainsborough St",42.3417,-71.087,"/restaurants/pavement-coffeehouse-3/","$","yellow","  "
"Pavement Coffeehouse","1096 Boylston St",42.3472,-71.0886,"/restaurants/pavement-coffeehouse/","$","red","  "
"Pavia","82 Water St",42.3577,-71.0559,"/restaurants/pavia/","$","yellow","  "
"Peach Farm","4 Tyler St",42.3511,-71.0608,"/restaurants/peach-farm/","$$","red","  "
"Pedro's Tacos","55 Bromfield St",42.357,-71.0608,"/restaurants/pedros-tacos/","$","red","  "
"Peet's Coffee & Tea","285 Harvard St",42.3426,-71.1222,"/restaurants/peets-coffee-tea/","$","red","  "
"Peet's Coffee & Tea","100 Mount Auburn St",42.3727,-71.1207,"/restaurants/peets-coffee-tea-2/","$","red","  "
"Peet's Coffee & Tea","625 Huntington Ave",42.3359,-71.1004,"/restaurants/peets-coffee-tea-5/","$","red","  "
"Peet's Coffee & Tea","1175 Tremont St",42.335,-71.0889,"/restaurants/peets-coffee-tea-4/","$","red","  "
"Pellino's Ristorante","2 Prince St",42.364,-71.0536,"/restaurants/pellinos-ristorante/","$$$$$","red","  "
"Penang","685 Washington St",42.3514,-71.0631,"/restaurants/penang/","$$","yellow","  "
"Penguin Pizza","735 Huntington Ave",42.334,-71.1053,"/restaurants/penguin-pizza/","$$","red","  "
"Pennypackers","Location Varies",42.3452,-71.032,"/restaurants/pennypackers/","$$","yellow","  "
"People's Republik","876\u002D878 Massachusetts Ave",42.3678,-71.1077,"/restaurants/peoples-republik/","$$","yellow","  "
"Pepper Sky's","20 Pearl St",42.3644,-71.1032,"/restaurants/pepper-skys/","$$","yellow","  "
"Petit Robert Bistro","480 Columbus Ave",42.343,-71.0789,"/restaurants/petit-robert-bistro-2/","$$$$","yellow","  "
"Petit Robert Bistro","468 Commonwealth Ave",42.3488,-71.0934,"/restaurants/petit-robert-bistro/","$$$$","yellow","  "
"Petit Robert Central","101 Arch St",42.3549,-71.0594,"/restaurants/petit-robert-central/","$$$","yellow","  "
"Petsi Pies","31 Putnam Ave",42.3691,-71.1136,"/restaurants/petsi-pies/","$","yellow","  "
"Petsi Pies","594 Cambridge St",42.3717,-71.0864,"/restaurants/petsi-pies-2/","$$","yellow","  "
"PF Chang's","100 Cambridgeside Pl",42.3681,-71.0761,"/restaurants/pf-changs-2/","$$$","yellow","  gluten-free"
"Pho 'N Rice","289 Beacon St",42.3836,-71.1128,"/restaurants/pho-n-rice/","$$","yellow"," vegetarian-friendly "
"Pho and I","267 Huntington Ave",42.3421,-71.0858,"/restaurants/pho-and-i/","$$","red","  "
"Pho Basil","177A Massachusetts Ave",42.3461,-71.0874,"/restaurants/pho-basil/","$$","red","  "
"Pho Hoa (CLOSED)","17 Beach St",42.3514,-71.0619,"/restaurants/pho-hoa/","$","yellow","  "
"Pho House","1790 Massachusetts Ave",42.3859,-71.1196,"/restaurants/pho-house-2/","$$","yellow","  "
"Pho Lemongrass","239 Harvard St",42.341,-71.1211,"/restaurants/pho-lemongrass/","$$$","yellow","  "
"Pho Pasteur","682 Washington St",42.3516,-71.063,"/restaurants/pho-pasteur/","$$","yellow"," vegetarian-friendly "
"Pho Viet","1095 Commonwealth Ave",42.3522,-71.125,"/restaurants/pho-viet/","$","red","  "
"Phoenix Landing","512 Massachusetts Ave",42.3643,-71.102,"/restaurants/phoenix-landing/","$","green","  "
"Piadina Cafe & Coffee Bar","75 State St",42.3589,-71.0553,"/restaurants/piadina-cafe-coffee-bar/","$$","green","  "
"Piattini","226 Newbury St",42.3499,-71.0817,"/restaurants/piattini/","$$$$","red","  "
"Piattini Cafe & Gelateria","224 Newbury St",42.3499,-71.0816,"/restaurants/piattini-gelataria-cafe/","$","yellow","  "
"Pic A Pasta Of Brighton","600 Washington St",42.3504,-71.1675,"/restaurants/pic-a-pasta-of-brighton/","$","yellow","  "
"Picante Mexican Grill","735 Massachusetts Ave",42.3662,-71.1053,"/restaurants/picante-mexican-grill/","$$","yellow","  "
"Picco","513 Tremont St",42.345,-71.0703,"/restaurants/picco/","$$$","yellow","  "
"Piccolo Nido","257 North St",42.3638,-71.0523,"/restaurants/piccolo-nido/","$$$$","yellow","  "
"Piccolo Panini","1 Faneuil Hall Market Pl",42.3597,-71.0559,"/restaurants/piccolo-panini/","$$","green","  "
"Pier 6","1 8th St",42.3733,-71.0502,"/restaurants/pier-6/","$$$$","yellow","  "
"Pierrot Bistrot Francais","272 Cambridge St",42.3613,-71.0682,"/restaurants/pierrot-bistrot-francais/","$$$$","yellow","  "
"Pikaichi","1 Brighton Ave",42.3524,-71.1253,"/restaurants/pikaichi/","$$","red","  "
"Pinkberry","800 Boylston St",42.3488,-71.0824,"/restaurants/pinkberry-3/","$","red","  "
"Pinkberry","300 Terminal C",42.3666,-71.0161,"/restaurants/pinkberry-6/","$","red","  "
"Pinkberry","700 Atlantic Ave",42.3521,-71.055,"/restaurants/pinkberry-4/","$","red","  "
"Pinkberry","49 Boylston St",42.3218,-71.1706,"/restaurants/pinkberry-5/","$","red","  "
"Pinkberry","285 Hanover St",42.3637,-71.0545,"/restaurants/pinkberry-8/","$","red","  "
"Pinkberry","775 Commonwealth Ave",42.3507,-71.109,"/restaurants/pinkberry-7/","$","red","  "
"Pinkberry","1380 Massachusetts Ave",42.3734,-71.1192,"/restaurants/pinkberry-2/","$","red","  "
"Pinkberry","288 Newbury St",42.3489,-71.0845,"/restaurants/pinkberry/","$","red","  "
"Pino's Pizza","1920 Beacon St",42.3363,-71.1491,"/restaurants/pinos-pizza/","$$","yellow","  "
"Pinocchio's","74 Winthrop St",42.372,-71.1205,"/restaurants/pinocchios/","$","red","  "
"Piperi Mediterranean Grill","1 Beacon St",42.3585,-71.0608,"/restaurants/piperi-mediterranean-grill/","$","green","  "
"Pita Kabob","2 Avenue de Lafayette",42.3535,-71.0626,"/restaurants/pita-kabob/","$$","green","  "
"Pizza Days","111 Brighton Ave",42.3529,-71.131,"/restaurants/pizza-days/","$","yellow","  "
"Pizza Etc","2 Tremont St",42.3581,-71.0607,"/restaurants/pizza-etc/","$$","red","  "
"Pizza Palace","222 Somerville Ave",42.3783,-71.0919,"/restaurants/pizza-palace/","$","yellow","  "
"Pizza Shuttle","239 Meridian St",42.3761,-71.0392,"/restaurants/pizza-shuttle/","$","yellow","  "
"Pizzanini","60 Washington St",42.3436,-71.1429,"/restaurants/pizzanini/","$$","yellow","  "
"Pizzatalia","618 Shawmut Ave",42.3344,-71.0821,"/restaurants/pizzatalia/","$","yellow","  "
"Pizzeria Dante","1398 Beacon St",42.3414,-71.1251,"/restaurants/pizzeria-dante/","$$","yellow","  "
"Pizzeria Regina","700 Atlantic Ave",42.3512,-71.0562,"/restaurants/pizzeria-regina/","$$","red","  "
"Pizzeria Regina","353 Cambridge St",42.356,-71.1326,"/restaurants/pizzeria-regina-5/","$$","red","  "
